denv_46_182   A_pdb5nvo.    Aligned length=   28, RMSD=   3.15, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.34375    TM-score= 0.16556 
denv_46_182   A_pdb4n8v.    Aligned length=   34, RMSD=   2.53, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.53046    TM-score= 0.10936 
denv_46_182   A_pdb5kg4.    Aligned length=   31, RMSD=   3.17, Seq_ID=n_identical/n_aligned= 0.097   TM-score= 0.45528    TM-score= 0.06375 
denv_46_182   A_pdb6dna.    Aligned length=   30, RMSD=   3.72, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.38026    TM-score= 0.06414 
denv_46_182   A_pdb2hu6.    Aligned length=   27, RMSD=   3.78, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.27998    TM-score= 0.11857 
denv_46_182   A_pdb2mzd.    Aligned length=   22, RMSD=   3.33, Seq_ID=n_identical/n_aligned= 0.091   TM-score= 0.22570    TM-score= 0.15578 
denv_46_182   A_pdb2m0z.    Aligned length=   35, RMSD=   2.17, Seq_ID=n_identical/n_aligned= 0.057   TM-score= 0.43805    TM-score= 0.01760 
denv_46_182   A_pdb6jd0.    Aligned length=   31, RMSD=   2.81, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.43068    TM-score= 0.08630 
denv_46_182   A_pdb5aqp.    Aligned length=   27, RMSD=   1.52, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.50742    TM-score= 0.06774 
denv_46_182   A_pdb3tgd.    Aligned length=   34, RMSD=   2.92, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.37826    TM-score= 0.17190 
denv_46_182   A_pdb5pul.    Aligned length=   22, RMSD=   2.66, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.22722    TM-score= 0.13387 
denv_46_182   B_pdb1ev2.    Aligned length=   30, RMSD=   2.26, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.47700    TM-score= 0.19131 
denv_46_182   A_pdb3sui.    Aligned length=   21, RMSD=   3.35, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.20332    TM-score= 0.10228 
denv_46_182   A_pdb6h4p.    Aligned length=   31, RMSD=   2.65, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.44269    TM-score= 0.07921 
denv_46_182   A_pdb5f9j.    Aligned length=   32, RMSD=   2.04, Seq_ID=n_identical/n_aligned= 0.156   TM-score= 0.50612    TM-score= 0.10656 
denv_46_182   A_pdb2fnm.    Aligned length=   31, RMSD=   2.01, Seq_ID=n_identical/n_aligned= 0.032   TM-score= 0.52025    TM-score= 0.11022 
denv_46_182   A_pdb4clw.    Aligned length=   29, RMSD=   2.56, Seq_ID=n_identical/n_aligned= 0.103   TM-score= 0.51896    TM-score= 0.05863 
denv_46_182   A_pdb5k0x.    Aligned length=   29, RMSD=   3.31, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.32669    TM-score= 0.09203 
denv_46_182   A_pdb6yo7.    Aligned length=   34, RMSD=   2.66, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.49183    TM-score= 0.11400 
denv_46_182   A_pdb5ow7.    Aligned length=   26, RMSD=   3.65, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.27636    TM-score= 0.08479 
denv_46_182   A_pdb16gs.    Aligned length=   23, RMSD=   3.30, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.27826    TM-score= 0.08721 
denv_46_182   A_pdb6iuv.    Aligned length=   30, RMSD=   3.28, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.36389    TM-score= 0.11096 
denv_46_182   A_pdb2qlj.    Aligned length=   23, RMSD=   3.37, Seq_ID=n_identical/n_aligned= 0.043   TM-score= 0.34299    TM-score= 0.12461 
denv_46_182   B_pdb1au1.    Aligned length=   24, RMSD=   3.29, Seq_ID=n_identical/n_aligned= 0.083   TM-score= 0.24725    TM-score= 0.10959 
denv_46_182   A_pdb2qcm.    Aligned length=   25, RMSD=   3.77, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.30090    TM-score= 0.07602 
denv_46_182   A_pdb6htu.    Aligned length=   33, RMSD=   2.49, Seq_ID=n_identical/n_aligned= 0.030   TM-score= 0.52277    TM-score= 0.31392 
denv_46_182   A_pdb2n1u.    Aligned length=   35, RMSD=   3.12, Seq_ID=n_identical/n_aligned= 0.057   TM-score= 0.35839    TM-score= 0.03089 
denv_46_182   A_pdb6ihb.    Aligned length=   26, RMSD=   3.15, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.25991    TM-score= 0.04419 
denv_46_182   A_pdb6fyl.    Aligned length=   23, RMSD=   2.48, Seq_ID=n_identical/n_aligned= 0.043   TM-score= 0.33208    TM-score= 0.06058 
denv_46_182   A_pdb1eem.    Aligned length=   31, RMSD=   3.62, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.32116    TM-score= 0.10102 
denv_46_182   A_pdb6if1.    Aligned length=   35, RMSD=   2.85, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.36431    TM-score= 0.14048 
denv_46_182   A_pdb6h6r.    Aligned length=   30, RMSD=   3.36, Seq_ID=n_identical/n_aligned= 0.167   TM-score= 0.31665    TM-score= 0.18643 
denv_46_182   A_pdb4bcy.    Aligned length=   27, RMSD=   2.36, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.40185    TM-score= 0.15307 
denv_46_182   A_pdb2rj4.    Aligned length=   34, RMSD=   4.28, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.30924    TM-score= 0.08682 
denv_46_182   A_pdb3rz9.    Aligned length=   27, RMSD=   3.97, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.26058    TM-score= 0.05199 
denv_46_182   A_pdb6jkg.    Aligned length=   29, RMSD=   4.03, Seq_ID=n_identical/n_aligned= 0.103   TM-score= 0.30898    TM-score= 0.09497 
denv_46_182   A_pdb2rg8.    Aligned length=   33, RMSD=   4.42, Seq_ID=n_identical/n_aligned= 0.061   TM-score= 0.21759    TM-score= 0.13423 
denv_46_182   A_pdb5bpm.    Aligned length=   27, RMSD=   1.54, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.50111    TM-score= 0.06838 
denv_46_182   B_pdb2ouv.    Aligned length=   20, RMSD=   2.87, Seq_ID=n_identical/n_aligned= 0.150   TM-score= 0.24708    TM-score= 0.05272 
denv_46_182   B_pdb1gzr.    Aligned length=   23, RMSD=   3.22, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.25080    TM-score= 0.21217 
denv_46_182   A_pdb5l0p.    Aligned length=   25, RMSD=   3.41, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.25543    TM-score= 0.06580 
denv_46_182   A_pdb2l1q.    Aligned length=   32, RMSD=   3.28, Seq_ID=n_identical/n_aligned= 0.094   TM-score= 0.34445    TM-score= 0.03634 
denv_46_182   A_pdb4a1n.    Aligned length=   35, RMSD=   2.14, Seq_ID=n_identical/n_aligned= 0.171   TM-score= 0.51221    TM-score= 0.10924 
denv_46_182   A_pdb3zu1.    Aligned length=    6, RMSD=   1.51, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.11214    TM-score= 0.12510 
denv_46_182   B_pdb1efl.    Aligned length=   25, RMSD=   3.35, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.29493    TM-score= 0.04074 
denv_46_182   A_pdb4dgy.    Aligned length=   12, RMSD=   1.39, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.23821    TM-score= 0.37008 
denv_46_182   A_pdb4ms0.    Aligned length=   29, RMSD=   4.25, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.24469    TM-score= 0.06695 
denv_46_182   A_pdb2pfi.    Aligned length=   25, RMSD=   3.19, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.28867    TM-score= 0.12908 
denv_46_182   A_pdb4dhf.    Aligned length=   25, RMSD=   3.11, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.27163    TM-score= 0.07892 
denv_46_182   A_pdb5kpz.    Aligned length=   26, RMSD=   1.59, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.44306    TM-score= 0.06968 
denv_46_182   A_pdb7a13.    Aligned length=   33, RMSD=   2.98, Seq_ID=n_identical/n_aligned= 0.091   TM-score= 0.41012    TM-score= 0.07802 
denv_46_182   A_pdb4an9.    Aligned length=   25, RMSD=   2.69, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.31772    TM-score= 0.07729 
denv_46_182   B_pdb2ous.    Aligned length=   22, RMSD=   3.67, Seq_ID=n_identical/n_aligned= 0.136   TM-score= 0.22837    TM-score= 0.05446 
denv_46_182   A_pdb6cbh.    Aligned length=   22, RMSD=   3.41, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.21507    TM-score= 0.13077 
denv_46_182   A_pdb4d6q.    Aligned length=   29, RMSD=   3.02, Seq_ID=n_identical/n_aligned= 0.138   TM-score= 0.31561    TM-score= 0.07474 
denv_46_182   B_pdb2pbc.    Aligned length=   35, RMSD=   3.44, Seq_ID=n_identical/n_aligned= 0.057   TM-score= 0.33309    TM-score= 0.22002 
denv_46_182   A_pdb3u46.    Aligned length=   27, RMSD=   2.64, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.37111    TM-score= 0.10319 
denv_46_182   A_pdb4axl.    Aligned length=   31, RMSD=   2.93, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.40254    TM-score= 0.11640 
denv_46_182   A_pdb2n3k.    Aligned length=   23, RMSD=   3.77, Seq_ID=n_identical/n_aligned= 0.087   TM-score= 0.19740    TM-score= 0.15448 
denv_46_182   A_pdb1dtj.    Aligned length=   19, RMSD=   2.11, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.34586    TM-score= 0.20529 
denv_46_182   A_pdb5bt2.    Aligned length=   32, RMSD=   3.20, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.39587    TM-score= 0.28126 
denv_46_182   A_pdb1ht0.    Aligned length=   26, RMSD=   3.13, Seq_ID=n_identical/n_aligned= 0.077   TM-score= 0.37671    TM-score= 0.06032 
denv_46_182   A_pdb1iap.    Aligned length=   22, RMSD=   3.94, Seq_ID=n_identical/n_aligned= 0.091   TM-score= 0.21338    TM-score= 0.08392 
denv_46_182   A_pdb2r13.    Aligned length=   25, RMSD=   3.44, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.25385    TM-score= 0.19161 
denv_46_182   A_pdb5bya.    Aligned length=   34, RMSD=   3.32, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.39769    TM-score= 0.08959 
denv_46_182   A_pdb2phe.    Aligned length=   24, RMSD=   2.18, Seq_ID=n_identical/n_aligned= 0.083   TM-score= 0.37111    TM-score= 0.26458 
denv_46_182   A_pdb7o5u.    Aligned length=   33, RMSD=   4.24, Seq_ID=n_identical/n_aligned= 0.061   TM-score= 0.25806    TM-score= 0.10320 
denv_46_182   A_pdb4cg8.    Aligned length=   33, RMSD=   2.71, Seq_ID=n_identical/n_aligned= 0.061   TM-score= 0.46433    TM-score= 0.08321 
denv_46_182   A_pdb2grc.    Aligned length=   23, RMSD=   3.32, Seq_ID=n_identical/n_aligned= 0.043   TM-score= 0.24854    TM-score= 0.13236 
denv_46_182   A_pdb6ic5.    Aligned length=   35, RMSD=   2.14, Seq_ID=n_identical/n_aligned= 0.057   TM-score= 0.57081    TM-score= 0.24602 
denv_46_182   A_pdb5j9s.    Aligned length=   27, RMSD=   2.00, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.44358    TM-score= 0.15607 
denv_46_182   A_pdb3zmm.    Aligned length=   24, RMSD=   3.13, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.32331    TM-score= 0.07338 
denv_46_182   A_pdb3tv8.    Aligned length=   34, RMSD=   1.98, Seq_ID=n_identical/n_aligned= 0.088   TM-score= 0.57079    TM-score= 0.08172 
denv_46_182   A_pdb6ib6.    Aligned length=   35, RMSD=   1.94, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.57173    TM-score= 0.01787 
denv_46_182   A_pdb6h04.    Aligned length=   32, RMSD=   3.44, Seq_ID=n_identical/n_aligned= 0.094   TM-score= 0.33662    TM-score= 0.02424 
denv_46_182   A_pdb4o7x.    Aligned length=   24, RMSD=   2.32, Seq_ID=n_identical/n_aligned= 0.042   TM-score= 0.39877    TM-score= 0.10165 
denv_46_182   A_pdb6hvd.    Aligned length=   30, RMSD=   3.30, Seq_ID=n_identical/n_aligned= 0.033   TM-score= 0.34513    TM-score= 0.08644 
denv_46_182   A_pdb2q8e.    Aligned length=   28, RMSD=   2.97, Seq_ID=n_identical/n_aligned= 0.143   TM-score= 0.32358    TM-score= 0.07039 
denv_46_182   A_pdb4x5x.    Aligned length=   34, RMSD=   2.52, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.48333    TM-score= 0.15841 
denv_46_182   A_pdb6cjy.    Aligned length=   19, RMSD=   2.47, Seq_ID=n_identical/n_aligned= 0.105   TM-score= 0.35425    TM-score= 0.06293 
denv_46_182   A_pdb6gr3.    Aligned length=   33, RMSD=   3.25, Seq_ID=n_identical/n_aligned= 0.030   TM-score= 0.40646    TM-score= 0.12289 
denv_46_182   A_pdb4whc.    Aligned length=   26, RMSD=   2.01, Seq_ID=n_identical/n_aligned= 0.077   TM-score= 0.43949    TM-score= 0.20431 
denv_46_182   A_pdb6z4y.    Aligned length=   22, RMSD=   2.67, Seq_ID=n_identical/n_aligned= 0.045   TM-score= 0.29206    TM-score= 0.07306 
denv_46_182   A_pdb5pbz.    Aligned length=   20, RMSD=   2.42, Seq_ID=n_identical/n_aligned= 0.050   TM-score= 0.23428    TM-score= 0.13217 
denv_46_182   A_pdb4bcp.    Aligned length=   19, RMSD=   2.45, Seq_ID=n_identical/n_aligned= 0.158   TM-score= 0.35674    TM-score= 0.05762 
denv_46_182   A_pdb2lni.    Aligned length=   34, RMSD=   2.30, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.45037    TM-score= 0.01251 
denv_46_182   A_pdb2l64.    Aligned length=   31, RMSD=   3.39, Seq_ID=n_identical/n_aligned= 0.161   TM-score= 0.32685    TM-score= 0.07774 
denv_46_182   A_pdb6sxx.    Aligned length=   23, RMSD=   3.61, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.21037    TM-score= 0.12962 
denv_46_182   A_pdb2gqi.    Aligned length=   35, RMSD=   2.14, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.54633    TM-score= 0.02393 
denv_46_182   A_pdb2qr2.    Aligned length=   28, RMSD=   3.32, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.27130    TM-score= 0.09524 
denv_46_182   A_pdb4e5b.    Aligned length=   33, RMSD=   3.35, Seq_ID=n_identical/n_aligned= 0.030   TM-score= 0.33016    TM-score= 0.08382 
denv_46_182   A_pdb1fds.    Aligned length=   32, RMSD=   4.40, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.25108    TM-score= 0.08308 
denv_46_182   A_pdb6qb9.    Aligned length=   33, RMSD=   2.90, Seq_ID=n_identical/n_aligned= 0.091   TM-score= 0.40123    TM-score= 0.11343 
denv_46_182   A_pdb5flt.    Aligned length=   31, RMSD=   1.96, Seq_ID=n_identical/n_aligned= 0.032   TM-score= 0.52410    TM-score= 0.11050 
denv_46_182   A_pdb2plz.    Aligned length=   20, RMSD=   2.85, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.22286    TM-score= 0.22375 
denv_46_182   A_pdb3t9a.    Aligned length=   32, RMSD=   3.15, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.40707    TM-score= 0.08548 
denv_46_182   A_pdb3znv.    Aligned length=   27, RMSD=   3.47, Seq_ID=n_identical/n_aligned= 0.185   TM-score= 0.31684    TM-score= 0.08037 
denv_46_182   A_pdb2ovz.    Aligned length=   30, RMSD=   3.73, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.30050    TM-score= 0.13292 
denv_46_182   A_pdb2g19.    Aligned length=   28, RMSD=   3.13, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.34073    TM-score= 0.10656 
denv_46_182   A_pdb1g47.    Aligned length=   35, RMSD=   2.29, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.43247    TM-score= 0.01942 
denv_46_182   A_pdb3wnt.    Aligned length=   28, RMSD=   4.48, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.26648    TM-score= 0.13998 
denv_46_182   A_pdb7nw0.    Aligned length=   26, RMSD=   2.71, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.39126    TM-score= 0.01747 
denv_46_182   B_pdb1elw.    Aligned length=   30, RMSD=   3.61, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.25101    TM-score= 0.16584 
denv_46_182   A_pdb2qu2.    Aligned length=   31, RMSD=   2.73, Seq_ID=n_identical/n_aligned= 0.097   TM-score= 0.43902    TM-score= 0.07603 
denv_46_182   A_pdb5dfh.    Aligned length=   32, RMSD=   2.91, Seq_ID=n_identical/n_aligned= 0.062   TM-score= 0.43848    TM-score= 0.09861 
denv_46_182   A_pdb2g15.    Aligned length=   30, RMSD=   3.36, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.36777    TM-score= 0.08230 
denv_46_182   A_pdb2ny4.    Aligned length=   25, RMSD=   2.88, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.35801    TM-score= 0.07116 
denv_46_182   B_pdb2fs7.    Aligned length=   28, RMSD=   1.81, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.56200    TM-score= 0.18281 
denv_46_182   A_pdb2q61.    Aligned length=   26, RMSD=   2.97, Seq_ID=n_identical/n_aligned= 0.115   TM-score= 0.30821    TM-score= 0.08477 
denv_46_182   A_pdb6g2b.    Aligned length=   29, RMSD=   2.77, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.36310    TM-score= 0.18070 
denv_46_182   B_pdb1fzv.    Aligned length=   35, RMSD=   3.74, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.29567    TM-score= 0.20463 
denv_46_182   B_pdb1a3n.    Aligned length=   23, RMSD=   2.94, Seq_ID=n_identical/n_aligned= 0.043   TM-score= 0.28661    TM-score= 0.12501 
denv_46_182   A_pdb6cdc.    Aligned length=   31, RMSD=   2.37, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.46387    TM-score= 0.16004 
denv_46_182   A_pdb6i6p.    Aligned length=   28, RMSD=   3.89, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.24736    TM-score= 0.07855 
denv_46_182   A_pdb2huw.    Aligned length=   29, RMSD=   2.78, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.47412    TM-score= 0.22494 
denv_46_182   A_pdb5q6r.    Aligned length=   30, RMSD=   1.86, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.42954    TM-score= 0.08205 
denv_46_182   A_pdb6i83.    Aligned length=   29, RMSD=   3.57, Seq_ID=n_identical/n_aligned= 0.069   TM-score= 0.28078    TM-score= 0.07970 
denv_46_182   B_pdb1c5w.    Aligned length=   29, RMSD=   3.21, Seq_ID=n_identical/n_aligned= 0.034   TM-score= 0.35870    TM-score= 0.09492 
denv_46_182   A_pdb5psl.    Aligned length=   21, RMSD=   2.54, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.26172    TM-score= 0.13295 
denv_46_182   A_pdb5ose.    Aligned length=   32, RMSD=   3.70, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.30243    TM-score= 0.09453 
denv_46_182   A_pdb2ifq.    Aligned length=   28, RMSD=   2.41, Seq_ID=n_identical/n_aligned= 0.071   TM-score= 0.46239    TM-score= 0.21440 
denv_46_182   A_pdb6k3e.    Aligned length=   26, RMSD=   2.09, Seq_ID=n_identical/n_aligned= 0.115   TM-score= 0.40648    TM-score= 0.03745 
denv_46_182   A_pdb4f0n.    Aligned length=   14, RMSD=   3.08, Seq_ID=n_identical/n_aligned= 0.143   TM-score= 0.16045    TM-score= 0.08537 
denv_46_182   A_pdb2pfp.    Aligned length=   35, RMSD=   3.92, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.32370    TM-score= 0.08383 
denv_46_182   A_pdb5ppc.    Aligned length=   21, RMSD=   2.53, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.26507    TM-score= 0.13297 
denv_46_182   A_pdb4eh9.    Aligned length=   28, RMSD=   3.78, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.32783    TM-score= 0.06742 
denv_46_182   A_pdb6fl5.    Aligned length=   27, RMSD=   2.33, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.41617    TM-score= 0.05301 
denv_46_182   A_pdb6qmu.    Aligned length=   34, RMSD=   1.80, Seq_ID=n_identical/n_aligned= 0.059   TM-score= 0.52970    TM-score= 0.16630 
denv_46_182   A_pdb5l7h.    Aligned length=   21, RMSD=   2.16, Seq_ID=n_identical/n_aligned= 0.048   TM-score= 0.30526    TM-score= 0.07562 
denv_46_182   A_pdb2hxs.    Aligned length=   27, RMSD=   3.72, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.28948    TM-score= 0.11063 
denv_46_182   A_pdb3s57.    Aligned length=   27, RMSD=   1.69, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.43452    TM-score= 0.12114 
denv_46_182   A_pdb4x6j.    Aligned length=   33, RMSD=   3.20, Seq_ID=n_identical/n_aligned= 0.061   TM-score= 0.33668    TM-score= 0.12218 
denv_46_182   A_pdb4op3.    Aligned length=   30, RMSD=   3.33, Seq_ID=n_identical/n_aligned= 0.167   TM-score= 0.27403    TM-score= 0.04516 
denv_46_182   A_pdb3zsk.    Aligned length=   32, RMSD=   2.69, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.47096    TM-score= 0.18610 
denv_46_182   A_pdb2l77.    Aligned length=   24, RMSD=   2.72, Seq_ID=n_identical/n_aligned= 0.083   TM-score= 0.29763    TM-score= 0.05485 
denv_46_182   A_pdb4cmz.    Aligned length=   24, RMSD=   3.08, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.27565    TM-score= 0.17802 
denv_46_182   B_pdb2k9j.    Aligned length=   35, RMSD=   2.37, Seq_ID=n_identical/n_aligned= 0.029   TM-score= 0.46482    TM-score= 0.01949 
denv_46_182   A_pdb4axx.    Aligned length=   27, RMSD=   3.70, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.27552    TM-score= 0.05432 
denv_46_182   A_pdb4o0a.    Aligned length=   27, RMSD=   2.40, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.41909    TM-score= 0.18092 
denv_46_182   A_pdb2hxp.    Aligned length=   25, RMSD=   3.32, Seq_ID=n_identical/n_aligned= 0.040   TM-score= 0.33425    TM-score= 0.13038 
denv_46_182   A_pdb6cb5.    Aligned length=   27, RMSD=   4.34, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.26966    TM-score= 0.13856 
denv_46_182   A_pdb2qcw.    Aligned length=   33, RMSD=   3.60, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.30162    TM-score= 0.20099 
denv_46_182   A_pdb3ry4.    Aligned length=   27, RMSD=   1.86, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.45651    TM-score= 0.14125 
denv_46_182   B_pdb1bil.    Aligned length=   33, RMSD=   3.24, Seq_ID=n_identical/n_aligned= 0.030   TM-score= 0.45799    TM-score= 0.08403 
denv_46_182   A_pdb5fwq.    Aligned length=   18, RMSD=   1.58, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.35143    TM-score= 0.02877 
denv_46_182   A_pdb2oz4.    Aligned length=   27, RMSD=   1.81, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.51450    TM-score= 0.09502 
denv_46_182   A_pdb6t6f.    Aligned length=   27, RMSD=   3.04, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.32131    TM-score= 0.07973 
denv_46_182   A_pdb4dro.    Aligned length=   27, RMSD=   2.22, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.36276    TM-score= 0.16990 
denv_46_182   A_pdb6yqo.    Aligned length=   26, RMSD=   3.91, Seq_ID=n_identical/n_aligned= 0.038   TM-score= 0.22532    TM-score= 0.13142 
denv_46_182   A_pdb6q9f.    Aligned length=   30, RMSD=   3.52, Seq_ID=n_identical/n_aligned= 0.100   TM-score= 0.32599    TM-score= 0.05940 
denv_46_182   A_pdb2gh0.    Aligned length=   32, RMSD=   3.43, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.33716    TM-score= 0.12035 
denv_46_182   A_pdb1g2l.    Aligned length=   31, RMSD=   3.08, Seq_ID=n_identical/n_aligned= 0.065   TM-score= 0.42212    TM-score= 0.10974 
denv_46_182   A_pdb6i74.    Aligned length=   32, RMSD=   2.69, Seq_ID=n_identical/n_aligned= 0.031   TM-score= 0.47990    TM-score= 0.18674 
denv_46_182   A_pdb6gis.    Aligned length=   28, RMSD=   1.58, Seq_ID=n_identical/n_aligned= 0.036   TM-score= 0.56069    TM-score= 0.10614 
denv_46_182   A_pdb2qtu.    Aligned length=   25, RMSD=   3.14, Seq_ID=n_identical/n_aligned= 0.080   TM-score= 0.25140    TM-score= 0.08967 
denv_46_182   A_pdb6r6y.    Aligned length=   32, RMSD=   2.19, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.51102    TM-score= 0.11081 
denv_46_182   A_pdb6saf.    Aligned length=   27, RMSD=   2.16, Seq_ID=n_identical/n_aligned= 0.111   TM-score= 0.36019    TM-score= 0.17123 
denv_46_182   A_pdb2mpz.    Aligned length=   11, RMSD=   2.31, Seq_ID=n_identical/n_aligned= 0.091   TM-score= 0.21614    TM-score= 0.22880 
denv_46_182   A_pdb4auv.    Aligned length=   16, RMSD=   3.24, Seq_ID=n_identical/n_aligned= 0.125   TM-score= 0.15614    TM-score= 0.15614 
denv_46_182   B_pdb2gbu.    Aligned length=   30, RMSD=   2.03, Seq_ID=n_identical/n_aligned= 0.067   TM-score= 0.50885    TM-score= 0.17148 
denv_46_182   A_pdb2lw7.    Aligned length=   35, RMSD=   2.28, Seq_ID=n_identical/n_aligned= 0.143   TM-score= 0.52347    TM-score= 0.01011 
denv_46_182   A_pdb6qh7.    Aligned length=   27, RMSD=   4.20, Seq_ID=n_identical/n_aligned= 0.037   TM-score= 0.22088    TM-score= 0.03659 
denv_46_182   A_pdb1b4i.    Aligned length=   33, RMSD=   3.00, Seq_ID=n_identical/n_aligned= 0.030   TM-score= 0.37335    TM-score= 0.04640 
denv_46_182   A_pdb2gf1.    Aligned length=   28, RMSD=   2.88, Seq_ID=n_identical/n_aligned= 0.107   TM-score= 0.32076    TM-score= 0.25031 
denv_46_182   A_pdb4od2.    Aligned length=   27, RMSD=   2.12, Seq_ID=n_identical/n_aligned= 0.185   TM-score= 0.43778    TM-score= 0.11519 
denv_46_182   A_pdb5jby.    Aligned length=   27, RMSD=   3.46, Seq_ID=n_identical/n_aligned= 0.074   TM-score= 0.25999    TM-score= 0.20845 
denv_46_182   A_pdb3zoz.    Aligned length=   26, RMSD=   3.83, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.27722    TM-score= 0.05219 
denv_46_182   A_pdb5pvl.    Aligned length=   21, RMSD=   2.54, Seq_ID=n_identical/n_aligned= 0.000   TM-score= 0.26404    TM-score= 0.13283 
denv_46_182   A_pdb2gyr.    Aligned length=   33, RMSD=   3.56, Seq_ID=n_identical/n_aligned= 0.091   TM-score= 0.35077    TM-score= 0.21799 
